Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit;Latitude;Longitude;Geo
2677;CA-2017-132185;27.11.2020;02.12.2020;Standard Class;DB-13615;Doug Bickford;Consumer;United States;Asheville;North Carolina;28806;South;OFF-AP-10001205;Office Supplies;Appliances;Belkin 5 Outlet SurgeMaster Power Centers;43,58;1;0,2;4,36;35,6;-82,554;[35,6,-82,554]
2676;CA-2017-132185;27.11.2020;02.12.2020;Standard Class;DB-13615;Doug Bickford;Consumer;United States;Asheville;North Carolina;28806;South;OFF-AR-10000422;Office Supplies;Art;Pencil and Crayon Sharpener;8,76;5;0,2;0,77;35,6;-82,554;[35,6,-82,554]
6639;CA-2017-103352;27.11.2020;30.11.2020;Second Class;RP-19390;Resi P?lking;Consumer;United States;New York City;New York;10011;East;OFF-BI-10001196;Office Supplies;Binders;Avery Flip-Chart Easel Binder, Black;107,42;6;0,2;36,26;40,714;-74,005;[40,714,-74,005]
4949;CA-2017-107125;27.11.2020;02.12.2020;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90045;West;OFF-BI-10001989;Office Supplies;Binders;Premium Transparent Presentation Covers by GBC;117,49;7;0,2;41,12;34,052;-118,243;[34,052,-118,243]
7557;CA-2017-159506;27.11.2020;02.12.2020;Standard Class;JR-16210;Justin Ritter;Corporate;United States;Columbus;Indiana;47201;Central;OFF-PA-10003641;Office Supplies;Paper;Xerox 1909;158,28;6;0;72,81;39,201;-85,921;[39,201,-85,921]
7558;CA-2017-159506;27.11.2020;02.12.2020;Standard Class;JR-16210;Justin Ritter;Corporate;United States;Columbus;Indiana;47201;Central;OFF-BI-10004519;Office Supplies;Binders;GBC DocuBind P100 Manual Binding Machine;497,94;3;0;224,07;39,201;-85,921;[39,201,-85,921]
6638;CA-2017-103352;27.11.2020;30.11.2020;Second Class;RP-19390;Resi P?lking;Consumer;United States;New York City;New York;10011;East;OFF-AR-10001573;Office Supplies;Art;American Pencil;6,99;3;0;2,03;40,714;-74,005;[40,714,-74,005]
4950;CA-2017-107125;27.11.2020;02.12.2020;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90045;West;FUR-FU-10000732;Furniture;Furnishings;Eldon 200 Class Desk Accessories;18,84;3;0;6,03;34,052;-118,243;[34,052,-118,243]
1935;CA-2017-101245;27.11.2020;03.12.2020;Standard Class;LW-16990;Lindsay Williams;Corporate;United States;San Francisco;California;94109;West;OFF-PA-10003129;Office Supplies;Paper;Tops White Computer Printout Paper;244,55;5;0;114,94;37,774;-122,419;[37,774,-122,419]
4246;CA-2017-117702;28.11.2020;04.12.2020;Standard Class;LS-16975;Lindsay Shagiari;Home Office;United States;Baltimore;Maryland;21215;East;OFF-AR-10004582;Office Supplies;Art;BIC Brite Liner Grip Highlighters;1,64;1;0;0,74;39,29;-76,612;[39,29,-76,612]
4247;CA-2017-117702;28.11.2020;04.12.2020;Standard Class;LS-16975;Lindsay Shagiari;Home Office;United States;Baltimore;Maryland;21215;East;FUR-FU-10000576;Furniture;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;1049,2;5;0;272,79;39,29;-76,612;[39,29,-76,612]
4248;CA-2017-117702;28.11.2020;04.12.2020;Standard Class;LS-16975;Lindsay Shagiari;Home Office;United States;Baltimore;Maryland;21215;East;FUR-FU-10004270;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy;20,9;5;0;7,52;39,29;-76,612;[39,29,-76,612]
948;US-2017-110576;28.11.2020;02.12.2020;Standard Class;RB-19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10003601;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;516,49;7;0,2;-12,91;39,952;-75,163;[39,952,-75,163]
949;US-2017-110576;28.11.2020;02.12.2020;Standard Class;RB-19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10000576;Furniture;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;1007,23;6;0,2;75,54;39,952;-75,163;[39,952,-75,163]
951;US-2017-110576;28.11.2020;02.12.2020;Standard Class;RB-19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFF-PA-10000788;Office Supplies;Paper;Xerox 210;15,55;3;0,2;5,44;39,952;-75,163;[39,952,-75,163]
952;US-2017-110576;28.11.2020;02.12.2020;Standard Class;RB-19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFF-PA-10002479;Office Supplies;Paper;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);25,34;6;0,2;7,92;39,952;-75,163;[39,952,-75,163]
950;US-2017-110576;28.11.2020;02.12.2020;Standard Class;RB-19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FUR-TA-10004154;Furniture;Tables;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;2065,32;12;0,4;-619,6;39,952;-75,163;[39,952,-75,163]
1928;CA-2017-121538;28.11.2020;01.12.2020;First Class;RH-19495;Rick Hansen;Consumer;United States;Denver;Colorado;80219;West;OFF-PA-10004071;Office Supplies;Paper;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;88,77;2;0,2;31,07;39,739;-104,984;[39,739,-104,984]
2661;CA-2017-123372;28.11.2020;02.12.2020;Standard Class;DG-13300;Deirdre Greer;Corporate;United States;New York City;New York;10035;East;TEC-PH-10002834;Technology;Phones;Google Nexus 5;1979,89;11;0;494,97;40,714;-74,005;[40,714,-74,005]
2662;CA-2017-123372;28.11.2020;02.12.2020;Standard Class;DG-13300;Deirdre Greer;Corporate;United States;New York City;New York;10035;East;OFF-EN-10003055;Office Supplies;Envelopes;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;79,96;2;0;35,98;40,714;-74,005;[40,714,-74,005]
9743;CA-2017-131303;28.11.2020;02.12.2020;Standard Class;EP-13915;Emily Phan;Consumer;United States;San Diego;California;92037;West;OFF-LA-10001074;Office Supplies;Labels;Round Specialty Laser Printer Labels;62,65;5;0;29,45;32,715;-117,157;[32,715,-117,157]
7391;CA-2017-108035;29.11.2020;03.12.2020;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Chattanooga;Tennessee;37421;South;FUR-FU-10004017;Furniture;Furnishings;"Executive Impressions 13"" Chairman Wall Clock";101,52;5;0,2;19,03;35,045;-85,309;[35,045,-85,309]
7390;CA-2017-108035;29.11.2020;03.12.2020;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Chattanooga;Tennessee;37421;South;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;390,37;2;0,2;48,8;35,045;-85,309;[35,045,-85,309]
6300;CA-2017-107314;30.11.2020;03.12.2020;First Class;MZ-17335;Maria Zettner;Home Office;United States;San Francisco;California;94109;West;FUR-FU-10003489;Furniture;Furnishings;Contemporary Borderless Frame;25,83;3;0;9,56;37,774;-122,419;[37,774,-122,419]
956;CA-2017-119305;30.11.2020;04.12.2020;Standard Class;SW-20275;Scott Williamson;Consumer;United States;Jackson;Mississippi;39212;South;OFF-ST-10000604;Office Supplies;Storage;Home/Office Personal File Carts;173,8;5;0;43,45;32,298;-90,184;[32,298,-90,184]
1604;CA-2017-116645;30.11.2020;04.12.2020;Standard Class;ME-17725;Max Engle;Consumer;United States;Newark;Delaware;19711;East;OFF-AR-10001044;Office Supplies;Art;BOSTON Ranger #55 Pencil Sharpener, Black;155,94;6;0;45,22;39,683;-75,749;[39,683,-75,749]
5585;CA-2017-105333;30.11.2020;04.12.2020;Standard Class;VP-21730;Victor Preis;Home Office;United States;New York City;New York;10011;East;OFF-ST-10002182;Office Supplies;Storage;Iris 3-Drawer Stacking Bin, Black;83,56;4;0;1,67;40,714;-74,005;[40,714,-74,005]
5586;CA-2017-105333;30.11.2020;04.12.2020;Standard Class;VP-21730;Victor Preis;Home Office;United States;New York City;New York;10011;East;TEC-PH-10001468;Technology;Phones;Panasonic BusinessÿTelephonesÿKX-T7736;546,06;3;0;163,82;40,714;-74,005;[40,714,-74,005]
5587;CA-2017-105333;30.11.2020;04.12.2020;Standard Class;VP-21730;Victor Preis;Home Office;United States;New York City;New York;10011;East;OFF-ST-10001809;Office Supplies;Storage;Fellowes Officeware Wire Shelving;269,49;3;0;5,39;40,714;-74,005;[40,714,-74,005]
880;CA-2017-111689;30.11.2020;02.12.2020;Second Class;HP-14815;Harold Pawlan;Home Office;United States;New York City;New York;10024;East;OFF-BI-10003984;Office Supplies;Binders;Lock-Up Easel 'Spel-Binder';68,47;3;0,2;23,11;40,714;-74,005;[40,714,-74,005]
3070;US-2017-120089;30.11.2020;30.11.2020;Same Day;ML-17755;Max Ludwig;Home Office;United States;Toledo;Ohio;43615;East;OFF-AP-10003779;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection;663,94;4;0,2;82,99;41,663;-83,555;[41,663,-83,555]
3779;US-2017-148768;30.11.2020;02.12.2020;Second Class;PN-18775;Parhena Norris;Home Office;United States;Miami;Florida;33180;South;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;71,98;3;0,2;9;25,774;-80,193;[25,774,-80,193]
5066;CA-2017-142090;30.11.2020;07.12.2020;Standard Class;SC-20380;Shahid Collister;Consumer;United States;Burlington;North Carolina;27217;South;TEC-AC-10002001;Technology;Accessories;Logitech Wireless Gaming Headset G930;383,98;3;0,2;81,59;36,095;-79,437;[36,095,-79,437]
6936;CA-2017-137365;30.11.2020;03.12.2020;Second Class;BP-11095;Bart Pistole;Corporate;United States;El Paso;Texas;79907;Central;TEC-AC-10001767;Technology;Accessories;SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card;95,98;3;0,2;-10,8;31,758;-106,486;[31,758,-106,486]
3899;CA-2017-102267;30.11.2020;04.12.2020;Standard Class;SC-20800;Stuart Calhoun;Consumer;United States;Edinburg;Texas;78539;Central;OFF-FA-10000611;Office Supplies;Fasteners;Binder Clips by OIC;2,37;2;0,2;0,83;26,301;-98,163;[26,301,-98,163]
881;CA-2017-111689;30.11.2020;02.12.2020;Second Class;HP-14815;Harold Pawlan;Home Office;United States;New York City;New York;10024;East;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;1242,9;5;0,1;262,39;40,714;-74,005;[40,714,-74,005]
5067;CA-2017-142090;30.11.2020;07.12.2020;Standard Class;SC-20380;Shahid Collister;Consumer;United States;Burlington;North Carolina;27217;South;FUR-TA-10001889;Furniture;Tables;Bush Advantage Collection Racetrack Conference Table;1781,68;7;0,4;-653,28;36,095;-79,437;[36,095,-79,437]
9289;US-2017-165456;30.11.2020;03.12.2020;First Class;TB-21625;Trudy Brown;Consumer;United States;Philadelphia;Pennsylvania;19134;East;FUR-CH-10003981;Furniture;Chairs;Global Commerce Series Low-Back Swivel/Tilt Chairs;1079,32;6;0,3;-15,42;39,952;-75,163;[39,952,-75,163]
4141;CA-2017-127313;01.12.2020;04.12.2020;First Class;RA-19285;Ralph Arnett;Consumer;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10003798;Furniture;Furnishings;"Ultra Door Kickplate, 8""H x 34""W";79,12;5;0,2;13,85;39,952;-75,163;[39,952,-75,163]
4140;CA-2017-127313;01.12.2020;04.12.2020;First Class;RA-19285;Ralph Arnett;Consumer;United States;Philadelphia;Pennsylvania;19120;East;OFF-ST-10001228;Office Supplies;Storage;Personal File Boxes with Fold-Down Carry Handle;37,39;3;0,2;2,34;39,952;-75,163;[39,952,-75,163]
9280;CA-2017-122539;01.12.2020;05.12.2020;Standard Class;SC-20305;Sean Christensen;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10003379;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;398,97;2;0,3;-28,5;39,952;-75,163;[39,952,-75,163]
9279;CA-2017-122539;01.12.2020;05.12.2020;Standard Class;SC-20305;Sean Christensen;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10001759;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue";8;7;0,7;-5,6;39,952;-75,163;[39,952,-75,163]
9278;CA-2017-122539;01.12.2020;05.12.2020;Standard Class;SC-20305;Sean Christensen;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-LA-10004853;Office Supplies;Labels;Avery 483;15,94;4;0,2;5,18;39,952;-75,163;[39,952,-75,163]
8871;CA-2017-101805;01.12.2020;06.12.2020;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;Seattle;Washington;98105;West;FUR-FU-10000023;Furniture;Furnishings;Eldon Wave Desk Accessories;70,68;12;0;31,1;47,606;-122,332;[47,606,-122,332]
8872;CA-2017-101805;01.12.2020;06.12.2020;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;Seattle;Washington;98105;West;OFF-ST-10002756;Office Supplies;Storage;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";541,24;4;0;5,41;47,606;-122,332;[47,606,-122,332]
8870;CA-2017-101805;01.12.2020;06.12.2020;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10002003;Office Supplies;Binders;Ibico Presentation Index for Binding Systems;15,92;5;0,2;5,37;47,606;-122,332;[47,606,-122,332]
7122;CA-2017-166926;01.12.2020;08.12.2020;Standard Class;SO-20335;Sean O'Donnell;Consumer;United States;Seattle;Washington;98105;West;OFF-PA-10001593;Office Supplies;Paper;Xerox 1947;41,86;7;0;18,84;47,606;-122,332;[47,606,-122,332]
7123;CA-2017-166926;01.12.2020;08.12.2020;Standard Class;SO-20335;Sean O'Donnell;Consumer;United States;Seattle;Washington;98105;West;FUR-BO-10002598;Furniture;Bookcases;Hon Metal Bookcases, Putty;141,96;2;0;41,17;47,606;-122,332;[47,606,-122,332]
261;CA-2017-163139;01.12.2020;03.12.2020;Second Class;CC-12670;Craig Carreira;Consumer;United States;New York City;New York;10009;East;OFF-BI-10003460;Office Supplies;Binders;Acco 3-Hole Punch;17,52;5;0,2;6,13;40,714;-74,005;[40,714,-74,005]
259;CA-2017-163139;01.12.2020;03.12.2020;Second Class;CC-12670;Craig Carreira;Consumer;United States;New York City;New York;10009;East;TEC-AC-10000290;Technology;Accessories;Sabrent 4-Port USB 2.0 Hub;20,37;3;0;6,93;40,714;-74,005;[40,714,-74,005]
260;CA-2017-163139;01.12.2020;03.12.2020;Second Class;CC-12670;Craig Carreira;Consumer;United States;New York City;New York;10009;East;OFF-ST-10002790;Office Supplies;Storage;Safco Industrial Shelving;221,55;3;0;6,65;40,714;-74,005;[40,714,-74,005]
6864;CA-2017-138618;01.12.2020;08.12.2020;Standard Class;MY-17380;Maribeth Yedwab;Corporate;United States;San Antonio;Texas;78207;Central;OFF-PA-10000520;Office Supplies;Paper;Xerox 201;10,37;2;0,2;3,63;29,424;-98,493;[29,424,-98,493]
4928;CA-2017-143245;01.12.2020;06.12.2020;Standard Class;AD-10180;Alan Dominguez;Home Office;United States;Fairfield;Connecticut;6824;East;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;19,44;3;0;9,33;41,141;-73,263;[41,141,-73,263]
4929;CA-2017-143245;01.12.2020;06.12.2020;Standard Class;AD-10180;Alan Dominguez;Home Office;United States;Fairfield;Connecticut;6824;East;FUR-CH-10000155;Furniture;Chairs;Global Comet Stacking Armless Chair;897,15;3;0;251,2;41,141;-73,263;[41,141,-73,263]
3245;CA-2017-113355;01.12.2020;05.12.2020;Standard Class;SJ-20215;Sarah Jordon;Consumer;United States;Grand Prairie;Texas;75051;Central;FUR-CH-10002602;Furniture;Chairs;DMI Arturo Collection Mission-style Design Wood Chair;317,06;3;0,3;-18,12;32,745;-96,997;[32,745,-96,997]
3244;CA-2017-113355;01.12.2020;05.12.2020;Standard Class;SJ-20215;Sarah Jordon;Consumer;United States;Grand Prairie;Texas;75051;Central;TEC-PH-10004912;Technology;Phones;Cisco SPA112 2 Port Phone Adapter;219,8;5;0,2;24,73;32,745;-96,997;[32,745,-96,997]
2126;CA-2017-144862;01.12.2020;05.12.2020;Standard Class;EH-14005;Erica Hernandez;Home Office;United States;Philadelphia;Pennsylvania;19143;East;TEC-PH-10000923;Technology;Phones;Belkin SportFit Armband For iPhone 5s/5c, Fuchsia;62,96;7;0,4;9,44;39,952;-75,163;[39,952,-75,163]
2125;CA-2017-144862;01.12.2020;05.12.2020;Standard Class;EH-14005;Erica Hernandez;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-EN-10003040;Office Supplies;Envelopes;Quality Park Security Envelopes;104,68;5;0,2;35,33;39,952;-75,163;[39,952,-75,163]
585;CA-2017-145233;01.12.2020;05.12.2020;Standard Class;DV-13465;Dianna Vittorini;Consumer;United States;Denver;Colorado;80219;West;OFF-BI-10002764;Office Supplies;Binders;Recycled Pressboard Report Cover with Reinforced Top Hinge;6,78;7;0,7;-4,75;39,739;-104,984;[39,739,-104,984]
582;CA-2017-145233;01.12.2020;05.12.2020;Standard Class;DV-13465;Dianna Vittorini;Consumer;United States;Denver;Colorado;80219;West;TEC-PH-10004977;Technology;Phones;GE 30524EE4;470,38;3;0,2;52,92;39,739;-104,984;[39,739,-104,984]
583;CA-2017-145233;01.12.2020;05.12.2020;Standard Class;DV-13465;Dianna Vittorini;Consumer;United States;Denver;Colorado;80219;West;TEC-PH-10000586;Technology;Phones;AT&T SB67148 SynJ;105,58;2;0,2;9,24;39,739;-104,984;[39,739,-104,984]
586;CA-2017-145233;01.12.2020;05.12.2020;Standard Class;DV-13465;Dianna Vittorini;Consumer;United States;Denver;Colorado;80219;West;TEC-PH-10001254;Technology;Phones;Jabra BIZ 2300 Duo QD Duo CordedÿHeadset;406,37;4;0,2;30,48;39,739;-104,984;[39,739,-104,984]
584;CA-2017-145233;01.12.2020;05.12.2020;Standard Class;DV-13465;Dianna Vittorini;Consumer;United States;Denver;Colorado;80219;West;OFF-AP-10000358;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;31,15;3;0,2;3,5;39,739;-104,984;[39,739,-104,984]
6205;CA-2017-145660;01.12.2020;03.12.2020;First Class;MG-17650;Matthew Grinstein;Home Office;United States;Marion;Ohio;43302;East;FUR-FU-10002885;Furniture;Furnishings;Magna Visual Magnetic Picture Hangers;7,71;2;0,2;1,74;40,588;-83,128;[40,588,-83,128]
3558;CA-2017-118542;01.12.2020;05.12.2020;Standard Class;CC-12550;Clay Cheatham;Consumer;United States;Los Angeles;California;90008;West;OFF-BI-10003429;Office Supplies;Binders;Cardinal HOLDit! Binder Insert Strips,Extra Strips;10,13;2;0,2;3,67;34,052;-118,243;[34,052,-118,243]
3557;CA-2017-118542;01.12.2020;05.12.2020;Standard Class;CC-12550;Clay Cheatham;Consumer;United States;Los Angeles;California;90008;West;OFF-PA-10004735;Office Supplies;Paper;Xerox 1905;45,36;7;0;21,77;34,052;-118,243;[34,052,-118,243]
209;CA-2017-135860;01.12.2020;07.12.2020;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;OFF-BI-10003274;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;15,92;4;0;7,48;43,419;-83,95;[43,419,-83,95]
207;CA-2017-135860;01.12.2020;07.12.2020;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;OFF-ST-10000642;Office Supplies;Storage;Tennsco Lockers, Gray;83,92;4;0;5,87;43,419;-83,95;[43,419,-83,95]
211;CA-2017-135860;01.12.2020;07.12.2020;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;OFF-ST-10001522;Office Supplies;Storage;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;91,99;1;0;3,68;43,419;-83,95;[43,419,-83,95]
210;CA-2017-135860;01.12.2020;07.12.2020;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;OFF-FA-10000134;Office Supplies;Fasteners;Advantus Push Pins, Aluminum Head;52,29;9;0;16,21;43,419;-83,95;[43,419,-83,95]
208;CA-2017-135860;01.12.2020;07.12.2020;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;TEC-PH-10001700;Technology;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;131,98;2;0;35,63;43,419;-83,95;[43,419,-83,95]
8889;CA-2017-103968;01.12.2020;07.12.2020;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Stockton;California;95207;West;FUR-FU-10003394;Furniture;Furnishings;"Tenex ""The Solids"" Textured Chair Mats";629,64;9;0;107,04;37,957;-121,29;[37,957,-121,29]
7544;US-2017-112347;02.12.2020;06.12.2020;Standard Class;BS-11380;Bill Stewart;Corporate;United States;Denver;Colorado;80219;West;TEC-PH-10004833;Technology;Phones;Macally Suction Cup Mount;57,36;6;0,2;-14,34;39,739;-104,984;[39,739,-104,984]
7542;US-2017-112347;02.12.2020;06.12.2020;Standard Class;BS-11380;Bill Stewart;Corporate;United States;Denver;Colorado;80219;West;TEC-PH-10000213;Technology;Phones;Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black;49,62;2;0,2;4,96;39,739;-104,984;[39,739,-104,984]
6270;CA-2017-102379;02.12.2020;06.12.2020;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Oakland;California;94601;West;TEC-PH-10001448;Technology;Phones;Anker Astro 15000mAh USB Portable Charger;39,99;1;0,2;-8;37,804;-122,27;[37,804,-122,27]
8971;CA-2017-157469;02.12.2020;07.12.2020;Standard Class;ES-14080;Erin Smith;Corporate;United States;Lakewood;Ohio;44107;East;TEC-PH-10004531;Technology;Phones;AT&T CL2909;151,19;2;0,4;-25,2;41,481;-81,798;[41,481,-81,798]
7541;US-2017-112347;02.12.2020;06.12.2020;Standard Class;BS-11380;Bill Stewart;Corporate;United States;Denver;Colorado;80219;West;FUR-BO-10003546;Furniture;Bookcases;Hon 4-Shelf Metal Bookcases;242,35;8;0,7;-363,53;39,739;-104,984;[39,739,-104,984]
1996;US-2017-147221;02.12.2020;04.12.2020;Second Class;JS-16030;Joy Smith;Consumer;United States;Houston;Texas;77036;Central;OFF-AP-10002534;Office Supplies;Appliances;3.6 Cubic Foot Counter Height Office Refrigerator;294,62;5;0,8;-766,01;29,763;-95,363;[29,763,-95,363]
1997;US-2017-147221;02.12.2020;04.12.2020;Second Class;JS-16030;Joy Smith;Consumer;United States;Houston;Texas;77036;Central;FUR-FU-10004020;Furniture;Furnishings;Advantus Panel Wall Acrylic Frame;8,75;4;0,6;-3,72;29,763;-95,363;[29,763,-95,363]
8642;CA-2017-147767;02.12.2020;02.12.2020;Same Day;SV-20935;Susan Vittorini;Consumer;United States;Peoria;Arizona;85345;West;OFF-BI-10001670;Office Supplies;Binders;Vinyl Sectional Post Binders;67,86;6;0,7;-45,24;33,58;-112,237;[33,58,-112,237]
2513;CA-2017-155089;02.12.2020;06.12.2020;Standard Class;DB-12910;Daniel Byrd;Home Office;United States;Tampa;Florida;33614;South;OFF-BI-10002429;Office Supplies;Binders;Premier Elliptical Ring Binder, Black;45,66;5;0,7;-33,48;27,947;-82,458;[27,947,-82,458]
7540;US-2017-112347;02.12.2020;06.12.2020;Standard Class;BS-11380;Bill Stewart;Corporate;United States;Denver;Colorado;80219;West;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;36,62;8;0,7;-24,42;39,739;-104,984;[39,739,-104,984]
4498;CA-2017-155075;02.12.2020;09.12.2020;Standard Class;GW-14605;Giulietta Weimer;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10003650;Office Supplies;Binders;GBC DocuBind 300 Electric Binding Machine;631,18;4;0,7;-462,86;39,952;-75,163;[39,952,-75,163]
7543;US-2017-112347;02.12.2020;06.12.2020;Standard Class;BS-11380;Bill Stewart;Corporate;United States;Denver;Colorado;80219;West;FUR-FU-10001488;Furniture;Furnishings;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";508,7;6;0,2;0;39,739;-104,984;[39,739,-104,984]
7545;US-2017-112347;02.12.2020;06.12.2020;Standard Class;BS-11380;Bill Stewart;Corporate;United States;Denver;Colorado;80219;West;FUR-CH-10002335;Furniture;Chairs;Hon GuestStacker Chair;906,68;5;0,2;68;39,739;-104,984;[39,739,-104,984]
6271;CA-2017-102379;02.12.2020;06.12.2020;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Oakland;California;94601;West;FUR-CH-10004983;Furniture;Chairs;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;1159,06;9;0,2;43,46;37,804;-122,27;[37,804,-122,27]
2271;CA-2017-164917;02.12.2020;07.12.2020;Standard Class;MK-17905;Michael Kennedy;Corporate;United States;Miami;Florida;33180;South;OFF-AR-10004344;Office Supplies;Art;Bulldog Vacuum Base Pencil Sharpener;47,96;5;0,2;4,2;25,774;-80,193;[25,774,-80,193]
6690;CA-2017-104108;02.12.2020;09.12.2020;Standard Class;RP-19855;Roy Phan;Corporate;United States;Houston;Texas;77095;Central;OFF-AR-10000817;Office Supplies;Art;Manco Dry-Lighter Erasable Highlighter;12,16;5;0,2;2,13;29,763;-95,363;[29,763,-95,363]
6760;CA-2017-165715;02.12.2020;08.12.2020;Standard Class;BG-11035;Barry Gonzalez;Consumer;United States;Greensboro;North Carolina;27405;South;OFF-AR-10003903;Office Supplies;Art;Sanford 52201 APSCO Electric Pencil Sharpener;32,78;1;0,2;2,46;36,072;-79,791;[36,072,-79,791]
8970;CA-2017-157469;02.12.2020;07.12.2020;Standard Class;ES-14080;Erin Smith;Corporate;United States;Lakewood;Ohio;44107;East;OFF-AR-10001662;Office Supplies;Art;Rogers Handheld Barrel Pencil Sharpener;19,73;9;0,2;1,73;41,481;-81,798;[41,481,-81,798]
7539;US-2017-112347;02.12.2020;06.12.2020;Standard Class;BS-11380;Bill Stewart;Corporate;United States;Denver;Colorado;80219;West;OFF-ST-10003306;Office Supplies;Storage;Letter Size Cart;114,29;1;0,2;12,86;39,739;-104,984;[39,739,-104,984]
2349;CA-2017-109701;02.12.2020;03.12.2020;Same Day;AM-10360;Alice McCarthy;Corporate;United States;Los Angeles;California;90032;West;OFF-BI-10004187;Office Supplies;Binders;3-ring staple pack;9,02;6;0,2;3,16;34,052;-118,243;[34,052,-118,243]
2350;CA-2017-109701;02.12.2020;03.12.2020;Same Day;AM-10360;Alice McCarthy;Corporate;United States;Los Angeles;California;90032;West;OFF-BI-10000632;Office Supplies;Binders;Satellite Sectional Post Binders;69,46;2;0,2;22,57;34,052;-118,243;[34,052,-118,243]
1895;US-2017-108063;02.12.2020;05.12.2020;First Class;AS-10090;Adam Shillingsburg;Consumer;United States;Charlottesville;Virginia;22901;South;OFF-AR-10001446;Office Supplies;Art;Newell 309;34,65;3;0;10,4;38,029;-78,476;[38,029,-78,476]
9727;CA-2017-167395;02.12.2020;04.12.2020;First Class;KM-16720;Kunst Miller;Consumer;United States;Lowell;Massachusetts;1852;East;OFF-AP-10001293;Office Supplies;Appliances;Belkin 8 Outlet Surge Protector;286,86;7;0;80,32;42,633;-71,316;[42,633,-71,316]
